article_id,title,url,publisher,hostname,timestamp,category
4544,Walmart Goes into the Used Video Game Business,http://www.gametrailers.com/news-post/71947/walmart-goes-into-the-used-video-game-business,Side Mission,www.gametrailers.com,1400000000000.0,2
1548,American Eagle Outfitters Sees Unusually Large Options Volume (AEO),http://www.wkrb13.com/markets/276856/american-eagle-outfitters-sees-unusually-large-options-volume-aeo/,WKRB News,www.wkrb13.com,1390000000000.0,2
5745,"Toyota recall: Settlement Over, set to pay $1 Billion in US Probe",http://www.inautonews.com/toyota-recall-settlement-over-set-to-pay-1-billion-in-us-probe,INAUTONEWS,www.inautonews.com,1400000000000.0,2
2617,Candy Crush game developer seeks to raise $533 million in IPO,http://www.dispatch.com/content/stories/business/2014/03/13/game-maker-goal-with-ipo-533m.html,Columbus Dispatch,www.dispatch.com,1390000000000.0,2
890,Anger over changing health care plan due to Affordable Care Act (Obamacare  ...,http://blog.al.com/wire/2014/03/post_134.html,al.com \(blog\),blog.al.com,1400000000000.0,2
793,OECD forecasts emerging economies will hold back global recovery,http://www.theglobeandmail.com/report-on-business/international-business/oecd-forecasts-emerging-economies-will-hold-back-global-recovery/article17434828/,The Globe and Mail,www.theglobeandmail.com,1390000000000.0,2
2278,Candy Crush Maker Thinks It's Worth $7.6 Billion,http://time.com/21261/candy-crush-maker-thinks-its-worth-7-6-billion-valuation-in-public-offering/,TIME,time.com,1390000000000.0,2
1430,Chinese web giant's massive US IPO,http://www.skynews.com.au/tech/article.aspx\?id=958867,Sky News Australia,www.skynews.com.au,1400000000000.0,2
892,"China plans investment, reform to ease urbanisation drive",http://profit.ndtv.com/news/economy/article-china-plans-investment-reform-to-ease-urbanisation-drive-383106,NDTV,profit.ndtv.com,1400000000000.0,2
2150,China Focus: China's new plan targets quality urbanization,http://english.peopledaily.com.cn/90882/8569218.html,People's Daily Online,english.peopledaily.com.cn,1400000000000.0,2
151,Markets are watching Yellen not Putin,http://www.futuresmag.com/2014/03/18/markets-are-watching-yellen-not-putin\?t=commodities,Futures Magazine,www.futuresmag.com,1400000000000.0,2
5587,Wal-Mart Entry Into Used Videogames Trade Threatens GameStop,http://laredosun.us/\?p=3292,Laredo Sun,laredosun.us,1400000000000.0,2
2742,Candy Crush maker sees IPO valuation up to $7.6 bn,http://au.finance.yahoo.com/news/candy-crush-maker-sees-ipo-074510081.html,Yahoo\!7 News,au.finance.yahoo.com,1390000000000.0,2
2104,Candy Crush King plans IPO valuing it at $7.6 BEEELLION,http://www.theregister.co.uk/2014/03/12/king_ipo_valuation/,Register,www.theregister.co.uk,1390000000000.0,2
2899,US core CPI up 0.1%,http://www.stockmarketwire.com/article/4774829/US-core-CPI-up-0-point-1pct.html,Stock Market Wire,www.stockmarketwire.com,1400000000000.0,2
2106,Navigator can assist with health care questions,http://www.ccenterdispatch.com/news/article_cedba248-ae04-11e3-a204-0017a43b2370.html,Clay Center Dispatch,www.ccenterdispatch.com,1400000000000.0,2
3608,Candy Crush maker sees up to $7.6 bln IPO valuation,http://samaa.tv/technology/13-Mar-2014/candy-crush-maker-sees-up-to-7-6-bln-ipo-valuation,SAMAA TV,samaa.tv,1390000000000.0,2
4209,U.S. Stock-Index Futures Are Little Changed After S&P 500 Record,http://www.sddt.com/News/article.cfm\?SourceCode=20140310ff,San Diego Source \(subscription\),www.sddt.com,1390000000000.0,2
3574,Job Openings in the US Increased in January as Hiring Fell (1),http://www.businessweek.com/news/2014-03-11/job-openings-in-the-u-dot-s-dot-increased-in-january-as-hiring-fell-1,Businessweek,www.businessweek.com,1390000000000.0,2
2219,Colorado Collects $2m In Marijuana Taxes,http://www.newstalk.ie/reader/47.301/22045/show_list/,Newstalk 106-108 fm,www.newstalk.ie,1390000000000.0,2
1334,Cost of living in Israel higher than in OECD,http://www.israelhayom.com/site/newsletter_article.php\?id=16069,Israel Hayom,www.israelhayom.com,1390000000000.0,2
620,Gold hits its highest level in six months as the growing tension between Ukraine  ...,http://www.bangkokpost.com/news/world/399688/gold-hits-its-highest-level-in-six-months-as-the-growing-tension-between-ukraine-and-russia-over-crimea-spurs-demand-for-gold-as-a-haven,Bangkok Post,www.bangkokpost.com,1390000000000.0,2
5037,Walmart Used Games Sale Affects GameStop's Business; Which One is Better?,http://www.latinpost.com/articles/9142/20140319/walmart-used-games-sale-affects-gamestop-s-business-one-better.htm,Latin Post,www.latinpost.com,1400000000000.0,2
5352,Toyota in US settlement over unintended acceleration: CNN,http://news.yahoo.com/toyota-u-settlement-over-unintended-acceleration-cnn-003617862--sector.html,Yahoo News,news.yahoo.com,1400000000000.0,2
3061,URGENT - Libya PM,http://www.kspr.com/news/nationworld/URGENT-Libya-PM/21051646_24917636,KSPR,www.kspr.com,1390000000000.0,2
3741,The best ways to invest in silver,http://moneyweek.com/the-best-ways-to-invest-in-silver/,MoneyWeek,moneyweek.com,1390000000000.0,2
1150,"Five Guys, Chipotle continue to take bites out of McDonald's sales",http://www.courierpress.com/news/2014/mar/10/five-guys-chipotle-continue-take-bites-out-mcdonal/,Evansville Courier \& Press,www.courierpress.com,1390000000000.0,2
2613,DEFIANT AMERICANS: A THIRD OF UNINSURED REFUSE TO BUY  ...,http://www.libertynewsonline.com/article_301_35072.php,Liberty News On Line,www.libertynewsonline.com,1400000000000.0,2
1487,Candy Crush Owner Aims For ??4.75bn Value,http://www.key103.co.uk/news/business/20140312-candy-crush-owner-aims-for-4-75bn-value/,Key 103 Manchester,www.key103.co.uk,1390000000000.0,2
3361,An Obama foreign policy sampler _ all in 1 day,http://www.postbulletin.com/news/politics/an-obama-foreign-policy-sampler-all-in-day/article_d3782cd6-f0d0-5e12-9626-3cf23d60bda5.html,Post-Bulletin,www.postbulletin.com,1400000000000.0,2
2331,China has 'unshakable will' to protect sovereignty: Premier Li,http://www.firstpost.com/world/china-has-unshakable-will-to-protect-sovereignty-premier-li-1432805.html,Firstpost,www.firstpost.com,1390000000000.0,2
1016,American Transit Ridership Hits 57-Year High,http://usa.streetsblog.org/2014/03/10/american-transit-ridership-hits-57-year-high/,Streetsblog New York \(blog\),usa.streetsblog.org,1390000000000.0,2
5312,Toyota May Sign $1B Deal To End Fed Acceleration Probe,http://www.law360.com/productliability/articles/519822/toyota-may-sign-1b-deal-to-end-fed-acceleration-probe,Law360 \(subscription\),www.law360.com,1400000000000.0,2
2884,Jack Kingston: insurance company bailout 'socialistic approach to marketplace',http://www.examiner.com/article/jack-kingston-insurance-company-bailout-socialistic-approach-to-marketplace,Examiner.com,www.examiner.com,1400000000000.0,2
4258,OECD: Emerging Economies Holding Back Global Recovery,http://www.voanews.com/content/reu-oecd-emerging-economies-holding-back-global-recovery/1868747.html,Voice of America,www.voanews.com,1390000000000.0,3
4907,Gilead's $84000 Treatment Questioned by U.S. Lawmakers,http://www.bloomberg.com/news/2014-03-21/gilead-s-84-000-treatment-questioned-by-congress.html,Bloomberg,www.bloomberg.com,1400000000000.0,3
5006,No faking: Royal Mint unveils 12-sided pound coin in a bid to prevent fraud | The  ...,http://www.tribtown.com/view/story/1b0ea61f6a4440728c9a3f9c683fd8f3/EU--Britain-New-Pound-Coin,The Tribune,www.tribtown.com,1400000000000.0,3
3663,Starbucks to allow tipping by app,http://quincyjournal.com/business-beat/2014/03/12/starbucks-to-allow-tipping-by-app/,Quincy Journal,quincyjournal.com,1390000000000.0,3
3824,Men's Wearhouse To Buy Jos. A. Bank Clothiers For $1.8 Bln.,http://www.rttnews.com/2284228/men-s-wearhouse-to-buy-jos-a-bank-clothiers-for-1-8-bln.aspx\?type=ts,RTT News,www.rttnews.com,1390000000000.0,3
881,Why JC Penney is called an 'American comeback story' by Citi analyst,http://blogs.marketwatch.com/behindthestorefront/2014/03/11/why-j-c-penney-is-called-an-american-comeback-story-by-citi-analyst/,MarketWatch \(blog\),blogs.marketwatch.com,1390000000000.0,3
5001,WellPoint says new hepatitis c drug prices are too high,http://www.globalpost.com/dispatch/news/thomson-reuters/140321/wellpoint-says-new-hepatitis-c-drug-prices-are-too-high,GlobalPost,www.globalpost.com,1400000000000.0,3
5450,FIRST LOOK: New ??1 coin unveiled ahead of 2014 Budget,http://www.dailystar.co.uk/news/latest-news/370399/FIRST-LOOK-New-1-coin-unveiled-ahead-of-2014-Budget,Daily Star,www.dailystar.co.uk,1400000000000.0,3
3401,Time Inc. spinoff probably won't mean name change for Time Warner,"http://www.latimes.com/entertainment/envelope/cotown/la-et-ct-time-warner-name-20140311,0,7725121.story",Los Angeles Times,www.latimes.com,1390000000000.0,3
4434,BUDGET 2014: What to look out for,http://www.dorsetecho.co.uk/news/11086305.BUDGET_2014__What_to_look_out_for/\?ref=nt,Dorset Echo,www.dorsetecho.co.uk,1400000000000.0,3
1551,"Missing plane: Co-Pilot said ""All right, good night"" as last message",http://news.oneindia.in/international/last-message-from-missing-plane-was-from-co-pilot-authorities-1413580.html,Oneindia,news.oneindia.in,1400000000000.0,3
3173,Are online games the new battleground over the public perception of trademarks?,http://www.worldtrademarkreview.com/daily/Detail.aspx\?g=b917635b-baf8-4b57-9407-d1a24529f181,World Trademark Review \(subscription\),www.worldtrademarkreview.com,1390000000000.0,3
1707,"Hertz board approves plan to separate car rental, equipment rental companies",http://www.naplesnews.com/news/2014/mar/18/hertz-board-approves-plan-separate-two-companies/,Naples Daily News,www.naplesnews.com,1400000000000.0,3
1270,Here's How Comcast Plans to Rule American Cable and Internet,http://www.wired.com/business/2014/03/comcast-opinion/,Wired,www.wired.com,1390000000000.0,3
4106,Colorado makes ??2m in pot tax in first month,http://www.thetimes.co.uk/tto/news/world/americas/article4029535.ece,The Times \(subscription\),www.thetimes.co.uk,1390000000000.0,3
1906,LETTER: Having health insurance can improve your health,http://www.lehighvalleylive.com/opinion/index.ssf/2014/03/letter_having_health_insurance.html,The Express-Times,www.lehighvalleylive.com,1400000000000.0,3
2977,Herbalife surprised by FTC probe; investigation expected to last a year or more  ...,http://www.cnbc.com/id/101464747,CNBC.com,www.cnbc.com,1390000000000.0,3
2332,'Candy Crush' Maker King Seeks as Much as $533 Million in IPO,http://www.sfgate.com/business/bloomberg/article/Candy-Crush-Maker-King-Seeks-as-Much-as-5310050.php,San Francisco Chronicle,www.sfgate.com,1390000000000.0,3
2413,"Amazon Prime Student, Movies, & Instant Video: Use These Coupons, Gift Cards  ...",http://www.latinpost.com/articles/9002/20140316/losing-amazon-prime-book-kindle-deals-over-price-hike-use-these-coupon-gift-card-and-free-shipping-tricks-to-keep-shopping.htm,Latin Post,www.latinpost.com,1400000000000.0,3
5873,New ??1 coin set to grace our wallets,http://moneyfacts.co.uk/news/money/new-1-coin-set-to-grace-our-wallets/,moneyfacts.co.uk,moneyfacts.co.uk,1400000000000.0,3
4394,New tool to match prices,http://www.timesunion.com/business/article/New-tool-to-match-prices-5339222.php,Albany Times Union,www.timesunion.com,1400000000000.0,3
4010,Is the Comcast merger a good or bad thing for consumers?: A PennLive poll,http://blog.pennlive.com/capitol-notebook/2014/03/is_the_comcast_merger_a_good_o.html,The Patriot-News \(blog\),blog.pennlive.com,1390000000000.0,3
534,'Candy Crush' leads game maker to IPO counter,http://hereisthecity.com/en-gb/2014/03/12/candy-crush-leads-game-maker-to-ipo-counter/,Here Is The City,hereisthecity.com,1390000000000.0,3
3349,China to Spend More Than $162 Billion on Shantytowns,http://www.bloomberg.com/news/2014-03-16/china-plans-over-163-billion-shantytown-investment-cctv-says.html,Bloomberg,www.bloomberg.com,1400000000000.0,3
4541,Thrupenny bit remake edges out old ??1 coin,http://metro.co.uk/2014/03/19/thrupenny-bit-remake-edges-out-old-1-coin-4645572/,Metro,metro.co.uk,1400000000000.0,3
4441,New coin taking inspiration from past to make giant leap into future,http://www.irishnews.com/news/new-coin-taking-inspiration-from-past-to-make-giant-leap-into-future-1343454,the Irish News,www.irishnews.com,1400000000000.0,3
1009,General Motors Company (GM) news: General Motors starts damage control  ...,http://seekingalpha.com/news/1622583-general-motors-starts-damage-control-over-recall,Seeking Alpha,seekingalpha.com,1390000000000.0,3
1276,China accepts near-term pain in financial overhaul,http://www.bostonglobe.com/business/2014/03/16/china-currency-longer-one-way-bet/bDFyXXDBElPopRbTz5eruM/story.html,Boston Globe,www.bostonglobe.com,1400000000000.0,3
1868,"Chiquita, Fyffes to blend, to create top banana",http://www.bellinghamherald.com/2014/03/10/3520776/chiquita-fyffes-to-blend-to-create.html,Bellingham Herald,www.bellinghamherald.com,1390000000000.0,3
2785,Mt. Gox allows users to check Bitcoin balances,http://www.humanipo.com/news/41351/mt-gox-allows-users-to-check-bitcoin-balances/,HumanIPO,www.humanipo.com,1400000000000.0,3
5418,Wal-Mart's new tool gives competitor's pricing,http://www.knoe.com/story/25039521/wal-marts-new-tool-gives-competitors-pricing,Knoe.com,www.knoe.com,1400000000000.0,3
5342,Budget 2014: Treasury unveils new ??1 coin for 2017 in bid to beat forgeries,http://www.standard.co.uk/news/uk/budget-2014-treasury-unveils-new-1-coin-for-2017-in-bid-to-beat-forgeries-9201241.html,Evening Standard,www.standard.co.uk,1400000000000.0,3
4179,Cohen Changes SAC Name to Point72 in Family Office Shift,http://www.bloomberg.com/news/2014-03-11/sac-capital-to-rename-as-point72-asset-management-memo-says.html,Bloomberg,www.bloomberg.com,1390000000000.0,3
4249,Tip your Starbucks barista right from your iPhone,http://vator.tv/news/2014-03-12-tip-your-starbucks-barista-right-from-your-iphone,VatorNews,vator.tv,1390000000000.0,3
4642,Today in the press,http://www.rte.ie/news/business/2014/0319/603180-today-in-the-press/,RTE.ie,www.rte.ie,1400000000000.0,3
4006,LIVE: Bill Ackman Is Giving A Presentation On Herbalife's China Business  ...,http://www.businessinsider.in/clusterstock/LIVE-Bill-Ackman-Is-Giving-A-Presentation-On-Herbalifes-China-Business-Practices/articleshow/31857739.cms,Businessinsider India,www.businessinsider.in,1390000000000.0,3
5167,AIDS Group To Pharma CEO: Lower Your Prices Or Lower Your Pay,http://blogs.wsj.com/corporate-intelligence/2014/03/21/aids-group-to-pharma-ceo-lower-your-prices-or-lower-your-pay/,Wall Street Journal \(blog\),blogs.wsj.com,1400000000000.0,3
5359,UK plans one-pound coin,http://www.news24.com/Travel/International/UK-plans-one-pound-coin-20140319,News24,www.news24.com,1400000000000.0,3
3103,"Parents, officer organizations speak for and against marijuana legalization bill  ...",http://www.missourinet.com/2014/03/11/parents-officer-organizations-speak-for-and-against-marijuana-legalization-bill/,Missourinet.com,www.missourinet.com,1390000000000.0,3
1372,"Finance News Update, what you need to know",http://au.news.yahoo.com/a/21912957/finance-news-update-what-you-need-to-know/,Yahoo\!7 News,au.news.yahoo.com,1390000000000.0,3
4014,US stocks extend losses on Chinese trade figures; Dow slides 0.41%,http://www.investing.com/news/stock-market-news/u.s.-stocks-extend-losses-on-chinese-trade-figures;-dow-slides-0.41-271596,Investing.com,www.investing.com,1390000000000.0,3
1956,King's Candy Crush Tapping Towards a $7.6 Billion IPO Valuation,http://www.newsledge.com/kings-candy-crush-tapping-towards-7-6-billion-ipo-valuation-5448,The News Ledge,www.newsledge.com,1390000000000.0,3
1055,Is Bitcoin Legal? Illegal? a Currency? a Commodity?,http://finance.townhall.com/columnists/mikeshedlock/2014/03/09/is-bitcoin-legal-illegal-a-currency-a-commodity-n1806149,Town Hall,finance.townhall.com,1390000000000.0,3
1643,"FTC Opens Herbalife Probe, and More",http://live.wsj.com/video/ftc-opens-herbalife-probe-and-more/466A485C-7854-4F21-ABCD-153FEAD2D820.html,Wall Street Journal,live.wsj.com,1390000000000.0,3
4768,UK plans one-pound coin,http://www.news24.com/Travel/International/UK-plans-one-pound-coin-20140319,News24,www.news24.com,1400000000000.0,3
1519,Mercedes might go fully electric with the S-Class,http://www.carwale.com/news/12700-mercedes-might-go-fully-electric-with-the-sclass.html,CarWale \(blog\),www.carwale.com,1390000000000.0,3
4211,BOE's Carney Hires IMF's Billion-Dollar Woman,http://blogs.wsj.com/moneybeat/2014/03/18/boes-carney-hires-imfs-billion-dollar-woman/,Wall Street Journal \(blog\),blogs.wsj.com,1400000000000.0,3
2522,"GLOBAL MARKETS-World stocks, oil steady but eyes still on Ukraine, China",http://www.istreetwire.com/global-markets-world-stocks-oil-steady-but-eyes-still-on-ukraine-china/145330/,iStreetWire,www.istreetwire.com,1390000000000.0,3
4826,Gilead's $84000 Treatment Questioned by U.S. Lawmakers,http://www.bloomberg.com/news/2014-03-21/gilead-s-84-000-treatment-questioned-by-congress.html,Bloomberg,www.bloomberg.com,1400000000000.0,3
4550,After The New 12 Sided One Pound Coin Here's The 12 Unseen Sides Of  ...,http://www.huffingtonpost.co.uk/2014/03/19/george-osborne-new-one-pound-coin_n_4991656.html,Huffington Post UK,www.huffingtonpost.co.uk,1400000000000.0,3
5994,Budget 2014: New ??1 coin set to be introduced,http://www.stokesentinel.co.uk/New-1-coin-set-introduced/story-20828369-detail/story.html,Stoke Sentinel,www.stokesentinel.co.uk,1400000000000.0,3
5720,New ??1 Coin To Combat Counterfeiting,http://www.4ni.co.uk/northern_ireland_news.asp\?id=177804,4ni.co.uk,www.4ni.co.uk,1400000000000.0,3
2424,"The week ahead in economics: The Fed meets, housing finance and inflation",http://washingtonexaminer.com/the-week-ahead-in-economics-the-fed-meets-housing-finance-and-inflation/article/2545754,Washington Examiner,washingtonexaminer.com,1400000000000.0,3
4971,WellPoint says new hepatitis c drug prices are too high,http://www.globalpost.com/dispatch/news/thomson-reuters/140321/wellpoint-says-new-hepatitis-c-drug-prices-are-too-high,GlobalPost,www.globalpost.com,1400000000000.0,3
4911,New pound coin announced,http://www.nwemail.co.uk/new-pound-coin-announced-1.1123968,NW Evening Mail,www.nwemail.co.uk,1400000000000.0,3
5251,Budget 2014: George Osborne to announce new ??1 coin,http://www.telegraph.co.uk/finance/budget/10706790/Budget-2014-George-Osborne-announces-new-1-coin.html,Telegraph.co.uk,www.telegraph.co.uk,1400000000000.0,3
3495,Want To Tip Your Starbucks Barista? Now There's An App For That,http://www.forbes.com/sites/kellyclay/2014/03/12/want-to-tip-your-starbucks-barista-now-theres-an-app-for-that/,Forbes,www.forbes.com,1390000000000.0,3
2792,Hong Kong Shares End Sharply Lower on China Trade Data,http://online.wsj.com/article/BT-CO-20140310-703163.html,Wall Street Journal,online.wsj.com,1390000000000.0,3
3132,Who's Not Signing Up For the Affordable Care Act And Why?,http://wreg.com/2014/03/17/whos-not-signing-up-for-the-affordable-care-act-and-why/,wreg.com,wreg.com,1400000000000.0,3
2123,Why Oil Keeps Biting Bears,http://www.investingdaily.com/19709/why-oil-keeps-biting-bears-2/,Investing Daily,www.investingdaily.com,1390000000000.0,3
2751,EU Car Registrations Up But Crisis Not Over,http://www.ntd.tv/en/news/world/europe/20140318/113207-eu-car-registrations-up-but-crisis-not-over.html,New Tang Dynasty Television,www.ntd.tv,1400000000000.0,3
1749,"China exports plunge, commodities worry",http://www.futuresmag.com/2014/03/10/china-exports-plunge-commodities-worry,Futures Magazine,www.futuresmag.com,1390000000000.0,3
5757,Gilead Asked to Explain $84000 Price of Hepatitis C Drug (2),http://www.businessweek.com/news/2014-03-21/gilead-asked-to-explain-84-000-price-of-hepatitis-c-treatment,Businessweek,www.businessweek.com,1400000000000.0,3
3233,The Energy Weapon,http://wallstreetpit.com/102934-the-energy-weapon/,Wall Street Pit,wallstreetpit.com,1390000000000.0,3
1980,China Doubles Yuan's Trading Band Giving Market Greater Role,http://www.sfgate.com/business/bloomberg/article/China-Doubles-Yuan-s-Trading-Band-Giving-Market-5322390.php,San Francisco Chronicle,www.sfgate.com,1400000000000.0,3
1882,Commercial drones ready for business in U.S.,http://www.theleafchronicle.com/viewart/20140316/NEWS01/303160033/Commercial-drones-ready-business-U-S-,Clarksville Leaf Chronicle,www.theleafchronicle.com,1400000000000.0,3
5961,Walmart's New Tool Gives You Competitors' Prices,http://www.dailyfinance.com/2014/03/21/walmart-new-tool-provides-competitors-prices/,DailyFinance,www.dailyfinance.com,1400000000000.0,3
5725,Walmart's New Tool Gives You Competitors' Prices,http://www.dailyfinance.com/2014/03/21/walmart-new-tool-provides-competitors-prices/,DailyFinance,www.dailyfinance.com,1400000000000.0,3
5572,"Wal-Mart compares prices, offers rebate",http://www.columbian.com/news/2014/mar/21/wal-mart-compares-prices-offers-rebate-online-tool/,The Columbian,www.columbian.com,1400000000000.0,3
4502,New coin taking inspiration from past to make giant leap into future,http://www.irishnews.com/news/new-coin-taking-inspiration-from-past-to-make-giant-leap-into-future-1343454,the Irish News,www.irishnews.com,1400000000000.0,3
5189,New ??1 Coin With 12 Sides And iSIS Will Be Worlds Most Secure Coin (video),http://www.geeky-gadgets.com/new-1-coin-with-12-sides-and-isis-will-be-worlds-most-secure-coin-video-19-03-2014/,Geeky gadgets,www.geeky-gadgets.com,1400000000000.0,3
1750,"Events, providers around Missoula to help people navigate ACA enrollment  ...",http://missoulian.com/news/state-and-regional/events-providers-around-missoula-to-help-people-navigate-aca-enrollment/article_fa7aa598-ad7d-11e3-abe3-0019bb2963f4.html,The Missoulian,missoulian.com,1400000000000.0,3
4070,China Export Decline Shows Growth-Goal Challenge for Premier (2),http://www.businessweek.com/news/2014-03-09/china-growth-goal-challenged-by-falling-exports-factory-prices,Businessweek,www.businessweek.com,1390000000000.0,3
4412,"Wal-Mart's new tool gives competitors prices on 80000 food, household products",http://www.kjrh.com/money/consumer/wal-marts-new-tool-gives-competitors-prices-032114,kjrh.com,www.kjrh.com,1400000000000.0,3
2228,New Starbucks App Allows Digital Tipping,http://247wallst.com/apps-software/2014/03/12/new-starbucks-app-allows-digital-tipping/,24\/7 Wall St.,247wallst.com,1390000000000.0,3
3625,AEO: American Eagle Outfitters Sinks on Disappointing Sales,http://investorplace.com/2014/03/aeo-american-eagle-outfitters-sinks-disappointing-sales/,Investorplace.com,investorplace.com,1390000000000.0,3
3194,House Republican leaders prepare an official ObamaCare alternative,http://www.humanevents.com/2014/03/17/house-republican-leaders-prepare-an-official-obamacare-alternative/,Human Events,www.humanevents.com,1400000000000.0,3
4282,Study: ObamaCare has mixed record on spurring competition,http://thehill.com/blogs/healthwatch/health-reform-implementation/200999-study-obamacare-has-mixed-record-in-spurring,The Hill \(blog\),thehill.com,1400000000000.0,3
4618,"Gilead Sciences, Inc. (GILD) news: Gilead Is An Avoid",http://seekingalpha.com/article/2102443-gilead-is-an-avoid\?source=google_news,Seeking Alpha,seekingalpha.com,1400000000000.0,3
5097,Wal-Mart's new online shopping tool gives competitors prices,http://www.tuscaloosanews.com/article/20140321/NEWS/140329949/1009\?Title=Wal-Mart-s-new-online-shopping-tool-gives-competitors-prices-,Tuscaloosa News \(subscription\),www.tuscaloosanews.com,1400000000000.0,3
71,Starbucks Introduces Digital Tipping On Its Mobile App,http://philadelphia.cbslocal.com/2014/03/12/starbucks-introduces-digital-tipping-on-its-mobile-app/,CBS Local,philadelphia.cbslocal.com,1390000000000.0,3
5733,Budget 2014: George Osborne to announce new ??1 coin,http://www.telegraph.co.uk/finance/budget/10706790/Budget-2014-George-Osborne-announces-new-1-coin.html,Telegraph.co.uk,www.telegraph.co.uk,1400000000000.0,3
4139,US GOLD PRICE ?€? Bullion looks for next catalyst,http://www.fastmarkets.com/north-america/72374-0-en\?utm_source=rss&amp;utm_medium=rss&amp;utm_campaign=72374-0-en,FastMarkets Metal News,www.fastmarkets.com,1390000000000.0,3
1256,Scratching heads over pot policies,http://www.cortezjournal.com/article/20140310/NEWS01/140319987/Scratching-heads-over-pot-policies-,Cortez Journal,www.cortezjournal.com,1390000000000.0,3
4471,"Bitcoin's software gets security fixes, new features",http://www.csoonline.com/article/750053/bitcoin-s-software-gets-security-fixes-new-features,CSO,www.csoonline.com,1400000000000.0,3
4396,U.S. lawmakers want Gilead to explain Sovaldi's hefty price,http://www.globalpost.com/dispatch/news/thomson-reuters/140321/us-lawmakers-ask-gilead-about-sovaldi-pricing,GlobalPost,www.globalpost.com,1400000000000.0,3
5706,Wal-Mart's online tool does price comparison,http://www.dispatch.com/content/stories/business/2014/03/22/wal-marts-online-tool-does-price-comparison.html,Columbus Dispatch,www.dispatch.com,1400000000000.0,3
1414,Coming up: How can Social Security add GREEN to your retirement cash flow?,http://www.federalnewsradio.com/525/3584200/Coming-up-How-can-Social-Security-add-GREEN-to-your-retirement-cash-flow,FederalNewsRadio.com,www.federalnewsradio.com,1400000000000.0,3
831,"SC business notebook, March 15",http://www.thestate.com/2014/03/15/3326936/sc-business-notebook-march-15.html,The State,www.thestate.com,1400000000000.0,3
2045,Current Mortgage Rates: Bank of America Home Loans and Refinance Mortgage  ...,http://easternmorningherald.com/current-mortgage-rates-bank-of-america-home-loans-and-refinance-mortgage-rates-for-march-12/1235037/,Eastern Morning Herald,easternmorningherald.com,1390000000000.0,3
3127,GM creates new post to spearhead safety issues,http://www.gettysburgtimes.com/news/business/article_d9e62fec-a029-531a-ba11-26652daae21d.html,Gettysburg Times,www.gettysburgtimes.com,1400000000000.0,3
3096,Carney faces questions about foreign exchange scandal,http://www.ifre.com/carney-faces-questions-about-foreign-exchange-scandal/21135822.article,International Financing Review,www.ifre.com,1390000000000.0,3
331,Starbucks to let customers tip digitally,http://newsok.com/starbucks-to-let-customers-tip-digitally/article/3942458,NewsOK.com,newsok.com,1390000000000.0,3
5473,Gilead offers Egypt new hepatitis C drug at 99 pct discount,http://english.ahram.org.eg/NewsContent/1/64/97257/Egypt/Politics-/Gilead-offers-Egypt-new-hepatitis-C-drug-at--pct-d.aspx,Ahram Online,english.ahram.org.eg,1400000000000.0,3
1653,Starbucks adding mobile tipping option,http://www.thereporter.com/business/ci_25334204/starbucks-adding-mobile-tipping-option,The Reporter,www.thereporter.com,1390000000000.0,3
2256,"Amazon.com, Inc.: Minimal Churn Expected From Prime Price Hike",http://www.valuewalk.com/2014/03/amazon-com-inc-prime-hike/,ValueWalk,www.valuewalk.com,1400000000000.0,3
5027,UK hopes new coin will foil fraudsters,http://www.skynews.com.au/world/article.aspx\?id=959622,Sky News Australia,www.skynews.com.au,1400000000000.0,3
1261,Why Obamacare's grace period won't matter much,http://finance.fortune.cnn.com/2014/03/17/why-obamacares-grace-period-wont-matter-much/,Fortune \(blog\),finance.fortune.cnn.com,1400000000000.0,3
1963,"Push on in Kan., Mo. for final days of Obamacare enrollment",http://www.hayspost.com/2014/03/18/push-on-in-kan-mo-for-final-days-of-obamacare-enrollment/,hays Post,www.hayspost.com,1400000000000.0,3
2440,Herbalife says FTC now probing firm's operations,http://www.vcpost.com/articles/22462/20140313/herbalife-says-ftc-now-probing-firms-operations.htm,Venture Capital Post,www.vcpost.com,1390000000000.0,3
5639,Thrupenny bit to replace round pound (but only if we vote No),http://www.heraldscotland.com/news/transport/all-change-thrupenny-bit-gives-round-coin-a-pounding.23736608,Herald Scotland,www.heraldscotland.com,1400000000000.0,3
1909,Carney Will Spell Out Strategy as He Pushes BOE Revamp,http://www.businessweek.com/news/2014-03-16/carney-will-follow-boe-predecessors-spelling-out-strategic-plan,Businessweek,www.businessweek.com,1400000000000.0,3
5039,UK hopes to foil fraudsters with new coin,http://news.msn.co.nz/worldnews/8816854/uk-hopes-to-foil-fraudsters-with-new-coin,MSN NZ News,news.msn.co.nz,1400000000000.0,3
4178,Bitcoin's enthusiasts weather chaotic week,http://columbiadailyherald.com/news/nation/bitcoin-s-enthusiasts-weather-chaotic-week,Columbia Daily Herald,columbiadailyherald.com,1390000000000.0,3
2562,Beer delivery by drone? Enter Minnesota (VIDEO),http://www.mobilenapps.com/articles/10038/20140317/beer-delivery-by-drone-enter-minnesota-video.htm,Mobile \& Apps,www.mobilenapps.com,1400000000000.0,3
3559,Foreign insurers lobby to open up Guangdong market,http://www.scmp.com/business/china-business/article/1444814/foreign-insurers-lobby-open-guangdong-market,South China Morning Post,www.scmp.com,1390000000000.0,3
